protein1,protein2,combined_score
9606.ENSP00000389160,9606.ENSP00000354687,998
9606.ENSP00000389160,9606.ENSP00000354499,863
9606.ENSP00000389160,9606.ENSP00000296597,930
9606.ENSP00000389160,9606.ENSP00000281031,998
9606.ENSP00000389160,9606.ENSP00000423673,999
9606.ENSP00000389160,9606.ENSP00000259037,999
9606.ENSP00000389160,9606.ENSP00000355046,999
9606.ENSP00000389160,9606.ENSP00000306397,999
9606.ENSP00000389160,9606.ENSP00000355206,998
9606.ENSP00000389160,9606.ENSP00000354961,999
9606.ENSP00000389160,9606.ENSP00000339720,980
9606.ENSP00000389160,9606.ENSP00000281081,721
9606.ENSP00000389182,9606.ENSP00000401445,723
9606.ENSP00000389277,9606.ENSP00000365230,954
9606.ENSP00000389277,9606.ENSP00000401445,850
9606.ENSP00000389277,9606.ENSP00000293288,960
9606.ENSP00000389297,9606.ENSP00000420617,837
9606.ENSP00000389297,9606.ENSP00000268379,811
9606.ENSP00000389297,9606.ENSP00000263774,865
9606.ENSP00000389297,9606.ENSP00000349142,777
9606.ENSP00000389297,9606.ENSP00000259037,807
9606.ENSP00000389326,9606.ENSP00000324173,948
9606.ENSP00000389351,9606.ENSP00000216037,820
9606.ENSP00000389351,9606.ENSP00000272317,999
9606.ENSP00000389351,9606.ENSP00000381736,741
9606.ENSP00000389351,9606.ENSP00000310129,720
9606.ENSP00000389351,9606.ENSP00000271308,723
9606.ENSP00000389351,9606.ENSP00000256383,993
9606.ENSP00000389351,9606.ENSP00000309474,745
9606.ENSP00000389351,9606.ENSP00000216455,768
9606.ENSP00000389351,9606.ENSP00000388107,999
9606.ENSP00000389351,9606.ENSP00000223321,716
9606.ENSP00000389356,9606.ENSP00000388107,965
9606.ENSP00000389356,9606.ENSP00000272317,975
9606.ENSP00000389377,9606.ENSP00000394560,937
9606.ENSP00000389377,9606.ENSP00000309591,927
9606.ENSP00000389377,9606.ENSP00000291295,786
9606.ENSP00000389377,9606.ENSP00000378974,951
9606.ENSP00000389377,9606.ENSP00000366488,926
9606.ENSP00000389377,9606.ENSP00000304643,786
9606.ENSP00000389377,9606.ENSP00000315299,786
9606.ENSP00000389377,9606.ENSP00000369689,786
9606.ENSP00000389377,9606.ENSP00000419081,786
9606.ENSP00000389377,9606.ENSP00000359719,927
9606.ENSP00000389649,9606.ENSP00000306397,843
9606.ENSP00000389649,9606.ENSP00000434729,802
9606.ENSP00000389649,9606.ENSP00000362329,759
9606.ENSP00000389649,9606.ENSP00000329757,869
9606.ENSP00000389649,9606.ENSP00000263774,904
9606.ENSP00000389649,9606.ENSP00000351937,955
9606.ENSP00000389649,9606.ENSP00000381736,999
9606.ENSP00000389649,9606.ENSP00000258424,834
9606.ENSP00000389649,9606.ENSP00000276689,917
9606.ENSP00000389649,9606.ENSP00000215565,803
9606.ENSP00000389649,9606.ENSP00000360492,896
9606.ENSP00000389649,9606.ENSP00000457513,780
9606.ENSP00000389649,9606.ENSP00000268379,849
9606.ENSP00000389649,9606.ENSP00000354632,997
9606.ENSP00000389649,9606.ENSP00000296684,842
9606.ENSP00000389649,9606.ENSP00000429707,908
9606.ENSP00000389649,9606.ENSP00000301587,999
9606.ENSP00000389649,9606.ENSP00000394107,988
9606.ENSP00000389649,9606.ENSP00000301457,913
9606.ENSP00000389649,9606.ENSP00000359098,906
9606.ENSP00000389649,9606.ENSP00000425759,975
9606.ENSP00000389649,9606.ENSP00000184266,890
9606.ENSP00000389649,9606.ENSP00000369176,984
9606.ENSP00000389649,9606.ENSP00000362146,884
9606.ENSP00000389649,9606.ENSP00000401770,991
9606.ENSP00000389649,9606.ENSP00000466818,855
9606.ENSP00000389649,9606.ENSP00000467262,926
9606.ENSP00000389649,9606.ENSP00000332887,862
9606.ENSP00000389649,9606.ENSP00000362058,837
9606.ENSP00000389649,9606.ENSP00000284727,997
9606.ENSP00000389649,9606.ENSP00000268668,792
9606.ENSP00000389649,9606.ENSP00000309565,857
9606.ENSP00000389649,9606.ENSP00000451583,786
9606.ENSP00000389649,9606.ENSP00000340278,736
9606.ENSP00000389649,9606.ENSP00000377033,997
9606.ENSP00000389649,9606.ENSP00000499883,994
9606.ENSP00000389649,9606.ENSP00000339720,963
9606.ENSP00000389649,9606.ENSP00000259037,909
9606.ENSP00000389649,9606.ENSP00000355265,986
9606.ENSP00000389649,9606.ENSP00000423673,921
9606.ENSP00000389649,9606.ENSP00000281031,808
9606.ENSP00000389649,9606.ENSP00000367939,904
9606.ENSP00000389649,9606.ENSP00000262030,999
9606.ENSP00000389649,9606.ENSP00000357835,719
9606.ENSP00000389649,9606.ENSP00000306003,999
9606.ENSP00000389649,9606.ENSP00000305682,769
9606.ENSP00000389649,9606.ENSP00000407336,945
9606.ENSP00000389649,9606.ENSP00000317780,946
9606.ENSP00000389649,9606.ENSP00000343885,813
9606.ENSP00000389649,9606.ENSP00000458770,799
9606.ENSP00000389649,9606.ENSP00000327268,903
9606.ENSP00000389649,9606.ENSP00000290299,999
9606.ENSP00000389649,9606.ENSP00000335203,862
9606.ENSP00000389649,9606.ENSP00000343925,803
9606.ENSP00000389649,9606.ENSP00000358737,999
9606.ENSP00000389649,9606.ENSP00000300688,999
9606.ENSP00000389649,9606.ENSP00000417142,981
9606.ENSP00000389649,9606.ENSP00000215375,999
9606.ENSP00000389649,9606.ENSP00000377411,828
9606.ENSP00000389649,9606.ENSP00000482543,966
9606.ENSP00000389649,9606.ENSP00000274137,719
9606.ENSP00000389649,9606.ENSP00000299166,839
9606.ENSP00000389649,9606.ENSP00000292475,999
9606.ENSP00000389649,9606.ENSP00000430494,925
9606.ENSP00000389649,9606.ENSP00000358840,996
9606.ENSP00000389649,9606.ENSP00000243997,999
9606.ENSP00000389649,9606.ENSP00000349142,999
9606.ENSP00000389649,9606.ENSP00000421076,984
9606.ENSP00000389649,9606.ENSP00000330737,982
9606.ENSP00000390011,9606.ENSP00000327268,710
9606.ENSP00000390011,9606.ENSP00000392709,714
9606.ENSP00000390011,9606.ENSP00000417142,718
9606.ENSP00000390011,9606.ENSP00000497587,709
9606.ENSP00000390011,9606.ENSP00000263774,731
9606.ENSP00000390011,9606.ENSP00000356972,741
9606.ENSP00000390011,9606.ENSP00000268668,706
9606.ENSP00000390011,9606.ENSP00000315774,714
9606.ENSP00000390011,9606.ENSP00000252711,715
9606.ENSP00000390158,9606.ENSP00000269305,720
9606.ENSP00000390265,9606.ENSP00000315774,779
9606.ENSP00000390265,9606.ENSP00000364649,887
9606.ENSP00000390265,9606.ENSP00000264932,852
9606.ENSP00000390265,9606.ENSP00000380252,849
9606.ENSP00000390265,9606.ENSP00000269305,845
9606.ENSP00000390436,9606.ENSP00000359719,966
9606.ENSP00000390436,9606.ENSP00000366488,967
9606.ENSP00000390436,9606.ENSP00000309591,966
9606.ENSP00000390475,9606.ENSP00000216037,752
9606.ENSP00000390535,9606.ENSP00000244007,701
9606.ENSP00000390647,9606.ENSP00000458770,822
9606.ENSP00000390941,9606.ENSP00000414982,820
9606.ENSP00000391088,9606.ENSP00000499797,907
9606.ENSP00000391088,9606.ENSP00000291295,913
9606.ENSP00000391090,9606.ENSP00000311032,764
9606.ENSP00000391090,9606.ENSP00000269305,997
9606.ENSP00000391090,9606.ENSP00000481021,841
9606.ENSP00000391211,9606.ENSP00000363993,963
9606.ENSP00000391211,9606.ENSP00000386541,999
9606.ENSP00000391211,9606.ENSP00000261303,999
9606.ENSP00000391211,9606.ENSP00000364016,972
9606.ENSP00000391211,9606.ENSP00000309474,999
9606.ENSP00000391211,9606.ENSP00000323421,720
9606.ENSP00000391211,9606.ENSP00000362334,999
9606.ENSP00000391211,9606.ENSP00000256383,755
9606.ENSP00000391211,9606.ENSP00000481021,858
9606.ENSP00000391211,9606.ENSP00000467024,883
9606.ENSP00000391211,9606.ENSP00000215071,999
9606.ENSP00000391211,9606.ENSP00000441543,975
9606.ENSP00000391211,9606.ENSP00000286788,733
9606.ENSP00000391211,9606.ENSP00000216802,746
9606.ENSP00000391211,9606.ENSP00000484998,999
9606.ENSP00000391211,9606.ENSP00000483688,999
9606.ENSP00000391211,9606.ENSP00000263256,994
9606.ENSP00000391211,9606.ENSP00000370222,731
9606.ENSP00000391211,9606.ENSP00000346001,705
9606.ENSP00000391211,9606.ENSP00000216455,999
9606.ENSP00000391211,9606.ENSP00000499044,739
9606.ENSP00000391211,9606.ENSP00000311121,980
9606.ENSP00000391211,9606.ENSP00000219313,999
9606.ENSP00000391211,9606.ENSP00000262193,999
9606.ENSP00000391211,9606.ENSP00000396937,999
9606.ENSP00000391211,9606.ENSP00000210313,999
9606.ENSP00000391211,9606.ENSP00000261479,999
9606.ENSP00000391211,9606.ENSP00000378405,701
9606.ENSP00000391211,9606.ENSP00000435777,712
9606.ENSP00000391211,9606.ENSP00000272317,978
9606.ENSP00000391211,9606.ENSP00000348442,999
9606.ENSP00000391211,9606.ENSP00000308610,739
9606.ENSP00000391211,9606.ENSP00000365576,750
9606.ENSP00000391211,9606.ENSP00000044462,999
9606.ENSP00000391211,9606.ENSP00000318646,727
9606.ENSP00000391211,9606.ENSP00000225474,909
9606.ENSP00000391211,9606.ENSP00000438071,954
9606.ENSP00000391211,9606.ENSP00000379217,808
9606.ENSP00000391211,9606.ENSP00000271308,999
9606.ENSP00000391211,9606.ENSP00000310129,999
9606.ENSP00000391211,9606.ENSP00000265963,714
9606.ENSP00000391211,9606.ENSP00000217958,999
9606.ENSP00000391211,9606.ENSP00000259469,749
9606.ENSP00000391211,9606.ENSP00000355325,999
9606.ENSP00000391211,9606.ENSP00000290541,999
9606.ENSP00000391211,9606.ENSP00000329715,818
9606.ENSP00000391211,9606.ENSP00000418695,999
9606.ENSP00000391211,9606.ENSP00000470972,721
9606.ENSP00000391211,9606.ENSP00000420311,708
9606.ENSP00000391211,9606.ENSP00000259457,999
9606.ENSP00000391211,9606.ENSP00000356421,998
9606.ENSP00000391211,9606.ENSP00000350708,932
9606.ENSP00000391211,9606.ENSP00000347184,720
9606.ENSP00000391211,9606.ENSP00000238156,723
9606.ENSP00000391211,9606.ENSP00000355865,859
9606.ENSP00000391211,9606.ENSP00000357292,996
9606.ENSP00000391211,9606.ENSP00000414321,701
9606.ENSP00000391211,9606.ENSP00000414359,999
9606.ENSP00000391211,9606.ENSP00000372155,702
9606.ENSP00000391211,9606.ENSP00000481646,702
9606.ENSP00000391211,9606.ENSP00000293362,862
9606.ENSP00000391211,9606.ENSP00000351777,817
9606.ENSP00000391211,9606.ENSP00000270586,998
9606.ENSP00000391211,9606.ENSP00000259335,921
9606.ENSP00000391211,9606.ENSP00000478877,999
9606.ENSP00000391211,9606.ENSP00000389103,706
9606.ENSP00000391211,9606.ENSP00000310572,999
9606.ENSP00000391211,9606.ENSP00000481029,999
9606.ENSP00000391211,9606.ENSP00000157812,999
9606.ENSP00000391211,9606.ENSP00000262584,755
9606.ENSP00000391211,9606.ENSP00000363018,725
9606.ENSP00000391211,9606.ENSP00000384211,776
9606.ENSP00000391211,9606.ENSP00000308873,812
9606.ENSP00000391211,9606.ENSP00000261712,999
9606.ENSP00000391211,9606.ENSP00000369757,701
9606.ENSP00000391211,9606.ENSP00000388107,937
9606.ENSP00000391211,9606.ENSP00000440485,970
9606.ENSP00000391211,9606.ENSP00000351314,935
9606.ENSP00000391211,9606.ENSP00000478771,960
9606.ENSP00000391211,9606.ENSP00000223321,999
9606.ENSP00000391211,9606.ENSP00000261601,999
9606.ENSP00000391211,9606.ENSP00000472985,731
9606.ENSP00000391211,9606.ENSP00000264639,999
9606.ENSP00000391211,9606.ENSP00000270142,722
9606.ENSP00000391211,9606.ENSP00000359910,999
9606.ENSP00000391211,9606.ENSP00000357876,999
9606.ENSP00000391211,9606.ENSP00000495273,727
9606.ENSP00000391211,9606.ENSP00000362744,706
9606.ENSP00000391211,9606.ENSP00000296786,906
9606.ENSP00000391249,9606.ENSP00000391311,942
9606.ENSP00000391311,9606.ENSP00000349116,975
9606.ENSP00000391311,9606.ENSP00000383382,902
9606.ENSP00000391311,9606.ENSP00000254976,832
9606.ENSP00000391311,9606.ENSP00000317714,734
9606.ENSP00000391311,9606.ENSP00000494051,989
9606.ENSP00000391311,9606.ENSP00000355865,991
9606.ENSP00000391311,9606.ENSP00000391249,942
9606.ENSP00000391311,9606.ENSP00000331791,756
9606.ENSP00000391311,9606.ENSP00000338258,878
9606.ENSP00000391311,9606.ENSP00000331313,896
9606.ENSP00000391311,9606.ENSP00000261367,727
9606.ENSP00000391311,9606.ENSP00000354874,986
9606.ENSP00000391311,9606.ENSP00000367991,990
9606.ENSP00000391311,9606.ENSP00000479861,973
9606.ENSP00000391311,9606.ENSP00000413507,993
9606.ENSP00000391311,9606.ENSP00000341524,996
9606.ENSP00000391311,9606.ENSP00000453019,711
9606.ENSP00000391311,9606.ENSP00000268231,988
9606.ENSP00000391311,9606.ENSP00000422896,997
9606.ENSP00000391311,9606.ENSP00000324511,964
9606.ENSP00000391311,9606.ENSP00000263233,777
9606.ENSP00000391311,9606.ENSP00000373627,905
9606.ENSP00000391481,9606.ENSP00000380252,837
9606.ENSP00000391504,9606.ENSP00000439020,835
9606.ENSP00000391504,9606.ENSP00000341289,837
9606.ENSP00000391826,9606.ENSP00000269305,745
9606.ENSP00000391942,9606.ENSP00000383719,874
9606.ENSP00000392025,9606.ENSP00000269305,717
9606.ENSP00000392025,9606.ENSP00000388107,966
9606.ENSP00000392025,9606.ENSP00000478771,971
9606.ENSP00000392025,9606.ENSP00000441543,995
9606.ENSP00000392025,9606.ENSP00000272317,975
9606.ENSP00000392043,9606.ENSP00000309591,921
9606.ENSP00000392043,9606.ENSP00000291295,781
9606.ENSP00000392043,9606.ENSP00000369689,729
9606.ENSP00000392043,9606.ENSP00000315299,738
9606.ENSP00000392043,9606.ENSP00000366488,921
9606.ENSP00000392043,9606.ENSP00000304643,725
9606.ENSP00000392043,9606.ENSP00000359719,925
9606.ENSP00000392043,9606.ENSP00000419081,726
9606.ENSP00000392094,9606.ENSP00000349142,791
9606.ENSP00000392094,9606.ENSP00000264932,892
9606.ENSP00000392094,9606.ENSP00000388107,818
9606.ENSP00000392094,9606.ENSP00000381736,795
9606.ENSP00000392197,9606.ENSP00000408979,855
9606.ENSP00000392330,9606.ENSP00000306253,746
9606.ENSP00000392330,9606.ENSP00000378487,731
9606.ENSP00000392330,9606.ENSP00000324173,703
9606.ENSP00000392330,9606.ENSP00000416338,758
9606.ENSP00000392330,9606.ENSP00000363435,765
9606.ENSP00000392330,9606.ENSP00000365230,853
9606.ENSP00000392353,9606.ENSP00000414359,822
9606.ENSP00000392398,9606.ENSP00000377245,727
9606.ENSP00000392398,9606.ENSP00000380252,805
9606.ENSP00000392398,9606.ENSP00000307786,738
9606.ENSP00000392398,9606.ENSP00000363641,909
9606.ENSP00000392398,9606.ENSP00000311032,766
9606.ENSP00000392398,9606.ENSP00000270142,883
9606.ENSP00000392709,9606.ENSP00000323076,927
9606.ENSP00000392709,9606.ENSP00000379430,849
9606.ENSP00000392709,9606.ENSP00000494360,777
9606.ENSP00000392709,9606.ENSP00000296684,999
9606.ENSP00000392709,9606.ENSP00000301457,999
9606.ENSP00000392709,9606.ENSP00000369134,752
9606.ENSP00000392709,9606.ENSP00000354876,976
9606.ENSP00000392709,9606.ENSP00000215565,999
9606.ENSP00000392709,9606.ENSP00000216254,865
9606.ENSP00000392709,9606.ENSP00000389160,999
9606.ENSP00000392709,9606.ENSP00000458762,803
9606.ENSP00000392709,9606.ENSP00000360492,999
9606.ENSP00000392709,9606.ENSP00000335304,880
9606.ENSP00000392709,9606.ENSP00000457513,965
9606.ENSP00000392709,9606.ENSP00000317159,999
9606.ENSP00000392709,9606.ENSP00000354632,715
9606.ENSP00000392709,9606.ENSP00000268379,998
9606.ENSP00000392709,9606.ENSP00000354728,998
9606.ENSP00000392709,9606.ENSP00000497587,999
9606.ENSP00000392709,9606.ENSP00000249269,963
9606.ENSP00000392709,9606.ENSP00000263774,999
9606.ENSP00000392709,9606.ENSP00000354687,999
9606.ENSP00000392709,9606.ENSP00000276689,999
9606.ENSP00000392709,9606.ENSP00000418438,999
9606.ENSP00000392709,9606.ENSP00000258424,960
9606.ENSP00000392709,9606.ENSP00000392985,806
9606.ENSP00000392709,9606.ENSP00000381736,961
9606.ENSP00000392709,9606.ENSP00000355046,999
9606.ENSP00000392709,9606.ENSP00000306397,999
9606.ENSP00000392709,9606.ENSP00000387262,901
9606.ENSP00000392709,9606.ENSP00000338641,975
9606.ENSP00000392709,9606.ENSP00000390011,714
9606.ENSP00000392709,9606.ENSP00000419325,728
9606.ENSP00000392709,9606.ENSP00000341657,810
9606.ENSP00000392709,9606.ENSP00000309565,993
9606.ENSP00000392709,9606.ENSP00000268668,999
9606.ENSP00000392709,9606.ENSP00000452549,866
9606.ENSP00000392709,9606.ENSP00000364204,742
9606.ENSP00000392709,9606.ENSP00000346196,999
9606.ENSP00000392709,9606.ENSP00000263578,929
9606.ENSP00000392709,9606.ENSP00000263368,803
9606.ENSP00000392709,9606.ENSP00000354982,990
9606.ENSP00000392709,9606.ENSP00000265052,975
9606.ENSP00000392709,9606.ENSP00000362873,999
9606.ENSP00000392709,9606.ENSP00000466818,971
9606.ENSP00000392709,9606.ENSP00000497305,969
9606.ENSP00000392709,9606.ENSP00000467262,934
9606.ENSP00000392709,9606.ENSP00000362058,999
9606.ENSP00000392709,9606.ENSP00000356972,999
9606.ENSP00000392709,9606.ENSP00000378516,859
9606.ENSP00000392709,9606.ENSP00000332887,990
9606.ENSP00000392709,9606.ENSP00000252102,999
9606.ENSP00000392709,9606.ENSP00000369176,999
9606.ENSP00000392709,9606.ENSP00000280346,773
9606.ENSP00000392709,9606.ENSP00000315774,999
9606.ENSP00000392709,9606.ENSP00000303222,708
9606.ENSP00000392709,9606.ENSP00000252711,999
9606.ENSP00000392709,9606.ENSP00000205402,946
9606.ENSP00000392709,9606.ENSP00000358272,951
9606.ENSP00000392709,9606.ENSP00000260665,719
9606.ENSP00000392709,9606.ENSP00000342056,737
9606.ENSP00000392709,9606.ENSP00000483888,996
9606.ENSP00000392709,9606.ENSP00000233627,999
9606.ENSP00000392709,9606.ENSP00000261643,811
9606.ENSP00000392709,9606.ENSP00000364699,911
9606.ENSP00000392709,9606.ENSP00000388183,800
9606.ENSP00000392709,9606.ENSP00000425759,905
9606.ENSP00000392709,9606.ENSP00000322649,778
9606.ENSP00000392709,9606.ENSP00000184266,999
9606.ENSP00000392709,9606.ENSP00000457733,781
9606.ENSP00000392709,9606.ENSP00000292907,895
9606.ENSP00000392709,9606.ENSP00000290299,730
9606.ENSP00000392709,9606.ENSP00000370288,701
9606.ENSP00000392709,9606.ENSP00000441126,998
9606.ENSP00000392709,9606.ENSP00000407336,999
9606.ENSP00000392709,9606.ENSP00000354554,986
9606.ENSP00000392709,9606.ENSP00000260361,999
9606.ENSP00000392709,9606.ENSP00000355385,859
9606.ENSP00000392709,9606.ENSP00000317780,951
9606.ENSP00000392709,9606.ENSP00000327268,999
9606.ENSP00000392709,9606.ENSP00000458770,999
9606.ENSP00000392709,9606.ENSP00000301454,778
9606.ENSP00000392709,9606.ENSP00000351737,724
9606.ENSP00000392709,9606.ENSP00000367346,877
9606.ENSP00000392709,9606.ENSP00000367939,961
9606.ENSP00000392709,9606.ENSP00000354499,988
9606.ENSP00000392709,9606.ENSP00000264093,727
9606.ENSP00000392709,9606.ENSP00000498408,975
9606.ENSP00000392709,9606.ENSP00000354665,995
9606.ENSP00000392709,9606.ENSP00000497474,936
9606.ENSP00000392709,9606.ENSP00000362160,787
9606.ENSP00000392709,9606.ENSP00000262030,977
9606.ENSP00000392709,9606.ENSP00000355206,999
9606.ENSP00000392709,9606.ENSP00000354961,999
9606.ENSP00000392709,9606.ENSP00000339720,983
9606.ENSP00000392709,9606.ENSP00000281081,866
9606.ENSP00000392709,9606.ENSP00000485401,935
9606.ENSP00000392709,9606.ENSP00000296597,992
9606.ENSP00000392709,9606.ENSP00000423673,999
9606.ENSP00000392709,9606.ENSP00000281031,997
9606.ENSP00000392709,9606.ENSP00000377446,752
9606.ENSP00000392709,9606.ENSP00000259037,999
9606.ENSP00000392709,9606.ENSP00000349142,959
9606.ENSP00000392709,9606.ENSP00000419087,995
9606.ENSP00000392709,9606.ENSP00000356953,923
9606.ENSP00000392709,9606.ENSP00000361355,802
9606.ENSP00000392709,9606.ENSP00000203407,998
9606.ENSP00000392709,9606.ENSP00000307241,809
9606.ENSP00000392709,9606.ENSP00000330737,999
9606.ENSP00000392709,9606.ENSP00000430494,998
9606.ENSP00000392709,9606.ENSP00000261584,941
9606.ENSP00000392709,9606.ENSP00000312618,774
9606.ENSP00000392709,9606.ENSP00000200453,859
9606.ENSP00000392709,9606.ENSP00000264932,995
9606.ENSP00000392709,9606.ENSP00000274137,999
9606.ENSP00000392709,9606.ENSP00000482543,999
9606.ENSP00000392709,9606.ENSP00000307786,782
9606.ENSP00000392709,9606.ENSP00000276062,999
9606.ENSP00000392709,9606.ENSP00000360782,942
9606.ENSP00000392709,9606.ENSP00000287490,907
9606.ENSP00000392709,9606.ENSP00000478766,898
9606.ENSP00000392709,9606.ENSP00000299166,999
9606.ENSP00000392709,9606.ENSP00000270517,997
9606.ENSP00000392709,9606.ENSP00000364649,996
9606.ENSP00000392709,9606.ENSP00000498656,975
9606.ENSP00000392709,9606.ENSP00000413908,730
9606.ENSP00000392709,9606.ENSP00000384198,781
9606.ENSP00000392709,9606.ENSP00000266544,999
9606.ENSP00000392709,9606.ENSP00000298510,883
9606.ENSP00000392709,9606.ENSP00000358737,886
9606.ENSP00000392709,9606.ENSP00000354813,999
9606.ENSP00000392709,9606.ENSP00000417142,999
9606.ENSP00000392782,9606.ENSP00000324173,809
9606.ENSP00000392812,9606.ENSP00000358867,916
9606.ENSP00000392812,9606.ENSP00000312999,923
9606.ENSP00000392812,9606.ENSP00000497260,925
9606.ENSP00000392828,9606.ENSP00000358867,989
9606.ENSP00000392828,9606.ENSP00000312999,969
9606.ENSP00000392828,9606.ENSP00000497260,989
9606.ENSP00000392985,9606.ENSP00000362873,827
9606.ENSP00000392985,9606.ENSP00000252102,779
9606.ENSP00000392985,9606.ENSP00000356972,825
9606.ENSP00000392985,9606.ENSP00000268668,748
9606.ENSP00000392985,9606.ENSP00000326042,723
9606.ENSP00000392985,9606.ENSP00000443475,769
9606.ENSP00000392985,9606.ENSP00000315774,825
9606.ENSP00000392985,9606.ENSP00000215565,770
9606.ENSP00000392985,9606.ENSP00000317159,848
9606.ENSP00000392985,9606.ENSP00000296684,804
9606.ENSP00000392985,9606.ENSP00000318197,768
9606.ENSP00000392985,9606.ENSP00000306397,862
9606.ENSP00000392985,9606.ENSP00000497587,844
9606.ENSP00000392985,9606.ENSP00000263774,871
9606.ENSP00000392985,9606.ENSP00000276689,791
